tag,month_id,n_questions,high_tag,exposure_index,accepted_archive_rate,accepted_7d_rate,accepted_7d_denom,accepted_30d_rate,accepted_30d_denom,first_answer_1d_rate,first_answer_1d_denom,first_answer_7d_rate,first_answer_7d_denom,group,post_chatgpt,high_post,exposure_post
docker,2023-02,915,0,-2.067518990036933,0.29180327868852457,0.13442622950819672,915.0,0.17158469945355193,915.0,0.4568306010928962,915.0,0.546448087431694,915.0,low,1,0,-2.067518990036933
docker,2023-03,987,0,-2.067518990036933,0.3181357649442756,0.1529888551165147,987.0,0.20364741641337386,987.0,0.4204660587639311,987.0,0.5460992907801419,987.0,low,1,0,-2.067518990036933
docker,2023-04,808,0,-2.067518990036933,0.30816831683168316,0.1373762376237624,808.0,0.18688118811881188,808.0,0.4443069306930693,808.0,0.5618811881188119,808.0,low,1,0,-2.067518990036933
docker,2023-05,795,0,-2.067518990036933,0.31572327044025156,0.1559748427672956,795.0,0.19622641509433963,795.0,0.41132075471698115,795.0,0.5257861635220126,795.0,low,1,0,-2.067518990036933
docker,2023-06,731,0,-2.067518990036933,0.3064295485636115,0.14500683994528044,731.0,0.19151846785225718,731.0,0.426812585499316,731.0,0.5471956224350205,731.0,low,1,0,-2.067518990036933
docker,2023-07,835,0,-2.067518990036933,0.26467065868263473,0.13532934131736526,835.0,0.1688622754491018,835.0,0.4407185628742515,835.0,0.5329341317365269,835.0,low,1,0,-2.067518990036933
docker,2023-08,730,0,-2.067518990036933,0.31917808219178084,0.1589041095890411,730.0,0.21232876712328766,730.0,0.4780821917808219,730.0,0.5684931506849316,730.0,low,1,0,-2.067518990036933
docker,2023-09,721,0,-2.067518990036933,0.29819694868238555,0.14840499306518723,721.0,0.1941747572815534,721.0,0.4618585298196949,721.0,0.5464632454923717,721.0,low,1,0,-2.067518990036933
docker,2023-10,586,0,-2.067518990036933,0.3242320819112628,0.15870307167235495,586.0,0.21160409556313994,586.0,0.4453924914675768,586.0,0.5853242320819113,586.0,low,1,0,-2.067518990036933
docker,2023-11,598,0,-2.067518990036933,0.3110367892976589,0.16220735785953178,598.0,0.19732441471571907,598.0,0.4916387959866221,598.0,0.5819397993311036,598.0,low,1,0,-2.067518990036933
docker,2023-12,569,0,-2.067518990036933,0.28646748681898065,0.12126537785588752,569.0,0.14762741652021089,569.0,0.45869947275922673,569.0,0.5500878734622144,569.0,low,1,0,-2.067518990036933
docker,2024-01,621,0,-2.067518990036933,0.3107890499194847,0.16908212560386474,621.0,0.22544283413848631,621.0,0.47020933977455714,621.0,0.5780998389694042,621.0,low,1,0,-2.067518990036933
docker,2024-02,658,0,-2.067518990036933,0.3252279635258359,0.1656534954407295,658.0,0.1945288753799392,658.0,0.5,658.0,0.5896656534954408,658.0,low,1,0,-2.067518990036933
docker,2024-03,559,0,-2.067518990036933,0.334525939177102,0.18246869409660108,559.0,0.21645796064400716,559.0,0.5402504472271914,559.0,0.6511627906976745,559.0,low,1,0,-2.067518990036933
docker,2024-04,525,0,-2.067518990036933,0.30095238095238097,0.16,525.0,0.2,525.0,0.47619047619047616,525.0,0.5676190476190476,525.0,low,1,0,-2.067518990036933
docker,2024-05,503,0,-2.067518990036933,0.30417495029821073,0.15705765407554673,503.0,0.2047713717693837,503.0,0.48111332007952284,503.0,0.5864811133200796,503.0,low,1,0,-2.067518990036933
docker,2024-06,413,0,-2.067518990036933,0.3196125907990315,0.15980629539951574,413.0,0.22033898305084745,413.0,0.41646489104116224,413.0,0.5351089588377724,413.0,low,1,0,-2.067518990036933
docker,2024-07,395,0,-2.067518990036933,0.2683544303797468,0.14936708860759493,395.0,0.17468354430379746,395.0,0.4531645569620253,395.0,0.5746835443037974,395.0,low,1,0,-2.067518990036933
docker,2024-08,376,0,-2.067518990036933,0.27925531914893614,0.1595744680851064,376.0,0.19414893617021275,376.0,0.45478723404255317,376.0,0.601063829787234,376.0,low,1,0,-2.067518990036933
docker,2024-09,306,0,-2.067518990036933,0.26143790849673204,0.14705882352941177,306.0,0.1830065359477124,306.0,0.434640522875817,306.0,0.5751633986928104,306.0,low,1,0,-2.067518990036933
docker,2024-10,261,0,-2.067518990036933,0.29118773946360155,0.1685823754789272,261.0,0.2260536398467433,261.0,0.4482758620689655,261.0,0.5977011494252874,261.0,low,1,0,-2.067518990036933
docker,2024-11,264,0,-2.067518990036933,0.26515151515151514,0.13636363636363635,264.0,0.18181818181818182,264.0,0.42803030303030304,264.0,0.5227272727272727,264.0,low,1,0,-2.067518990036933
docker,2024-12,215,0,-2.067518990036933,0.3209302325581395,0.17209302325581396,215.0,0.23255813953488372,215.0,0.4325581395348837,215.0,0.5674418604651162,215.0,low,1,0,-2.067518990036933
docker,2025-01,310,0,-2.067518990036933,0.2645161290322581,0.17419354838709677,310.0,0.1967741935483871,310.0,0.3870967741935484,310.0,0.5129032258064516,310.0,low,1,0,-2.067518990036933
docker,2025-02,267,0,-2.067518990036933,0.2846441947565543,0.16853932584269662,267.0,0.2209737827715356,267.0,0.3857677902621723,267.0,0.5205992509363296,267.0,low,1,0,-2.067518990036933
docker,2025-03,237,0,-2.067518990036933,0.2109704641350211,0.1308016877637131,237.0,0.16877637130801687,237.0,0.35443037974683544,237.0,0.46835443037974683,237.0,low,1,0,-2.067518990036933
docker,2025-04,164,0,-2.067518990036933,0.2073170731707317,0.12195121951219512,164.0,0.12804878048780488,164.0,0.3780487804878049,164.0,0.43902439024390244,164.0,low,1,0,-2.067518990036933
docker,2025-05,126,0,-2.067518990036933,0.20634920634920634,0.11904761904761904,126.0,0.1746031746031746,126.0,0.2857142857142857,126.0,0.4365079365079365,126.0,low,1,0,-2.067518990036933
docker,2025-06,93,0,-2.067518990036933,0.21505376344086022,0.11827956989247312,93.0,0.13978494623655913,93.0,0.3655913978494624,93.0,0.4731182795698925,93.0,low,1,0,-2.067518990036933
docker,2025-07,65,0,-2.067518990036933,0.2923076923076923,0.12307692307692308,65.0,0.2,65.0,0.4461538461538462,65.0,0.5692307692307692,65.0,low,1,0,-2.067518990036933
docker,2025-08,43,0,-2.067518990036933,0.32558139534883723,0.27906976744186046,43.0,0.32558139534883723,43.0,0.4883720930232558,43.0,0.5813953488372093,43.0,low,1,0,-2.067518990036933
docker,2025-09,56,0,-2.067518990036933,0.21428571428571427,0.125,56.0,0.17857142857142858,56.0,0.375,56.0,0.4642857142857143,56.0,low,1,0,-2.067518990036933
docker,2025-10,44,0,-2.067518990036933,0.1590909090909091,0.13636363636363635,44.0,0.13636363636363635,44.0,0.3409090909090909,44.0,0.4318181818181818,44.0,low,1,0,-2.067518990036933
docker,2025-11,42,0,-2.067518990036933,0.4523809523809524,0.30952380952380953,42.0,0.38095238095238093,42.0,0.5476190476190477,42.0,0.5952380952380952,42.0,low,1,0,-2.067518990036933
docker,2025-12,42,0,-2.067518990036933,0.2619047619047619,0.17857142857142858,28.0,0.0,4.0,0.475,40.0,0.5,28.0,low,1,0,-2.067518990036933
excel,2020-01,2100,1,0.5121987286806099,0.4157142857142857,0.15,2100.0,0.1819047619047619,2100.0,0.6885714285714286,2100.0,0.741904761904762,2100.0,high,0,0,0.0
excel,2020-02,1970,1,0.5121987286806099,0.42081218274111676,0.17918781725888325,1970.0,0.2050761421319797,1970.0,0.6923857868020304,1970.0,0.7426395939086294,1970.0,high,0,0,0.0
excel,2020-03,1953,1,0.5121987286806099,0.42498719918074757,0.1781874039938556,1953.0,0.20276497695852536,1953.0,0.6917562724014337,1953.0,0.7511520737327189,1953.0,high,0,0,0.0
excel,2020-04,1943,1,0.5121987286806099,0.44055584148224397,0.1688111168296449,1943.0,0.2002058672156459,1943.0,0.7004632012352033,1943.0,0.7534740092640247,1943.0,high,0,0,0.0
excel,2020-05,1956,1,0.5121987286806099,0.42995910020449896,0.18302658486707565,1956.0,0.21267893660531698,1956.0,0.693762781186094,1956.0,0.7479550102249489,1956.0,high,0,0,0.0
excel,2020-06,1940,1,0.5121987286806099,0.4097938144329897,0.17061855670103093,1940.0,0.2020618556701031,1940.0,0.6865979381443299,1940.0,0.73659793814433,1940.0,high,0,0,0.0
excel,2020-07,1889,1,0.5121987286806099,0.4351508734780307,0.17522498676548437,1889.0,0.2027527792482795,1889.0,0.7167813658020117,1889.0,0.7617787188988883,1889.0,high,0,0,0.0
excel,2020-08,1584,1,0.5121987286806099,0.4255050505050505,0.18118686868686867,1584.0,0.21022727272727273,1584.0,0.7196969696969697,1584.0,0.7720959595959596,1584.0,high,0,0,0.0
excel,2020-09,1481,1,0.5121987286806099,0.4172856178257934,0.16407832545577314,1481.0,0.19041188386225524,1481.0,0.7164078325455773,1481.0,0.7677245104659014,1481.0,high,0,0,0.0
excel,2020-10,1407,1,0.5121987286806099,0.4520255863539446,0.19047619047619047,1407.0,0.22103766879886283,1407.0,0.7270788912579957,1407.0,0.7732764747690121,1407.0,high,0,0,0.0
excel,2020-11,1361,1,0.5121987286806099,0.44452608376193975,0.17854518736223365,1361.0,0.19544452608376195,1361.0,0.6965466568699485,1361.0,0.7435709037472447,1361.0,high,0,0,0.0
excel,2020-12,1367,1,0.5121987286806099,0.4198975859546452,0.16093635698610095,1367.0,0.19092904169714703,1367.0,0.7081199707388441,1367.0,0.7505486466715435,1367.0,high,0,0,0.0
excel,2021-01,1586,1,0.5121987286806099,0.4262295081967213,0.1721311475409836,1586.0,0.2005044136191677,1586.0,0.7005044136191677,1586.0,0.7629255989911727,1586.0,high,0,0,0.0
excel,2021-02,1545,1,0.5121987286806099,0.4381877022653722,0.1656957928802589,1545.0,0.1948220064724919,1545.0,0.7177993527508091,1545.0,0.7682847896440129,1545.0,high,0,0,0.0
excel,2021-03,1710,1,0.5121987286806099,0.408187134502924,0.15204678362573099,1710.0,0.18362573099415205,1710.0,0.6888888888888889,1710.0,0.7345029239766082,1710.0,high,0,0,0.0
excel,2021-04,1382,1,0.5121987286806099,0.4117221418234443,0.16570188133140376,1382.0,0.19826338639652677,1382.0,0.7076700434153401,1382.0,0.7655571635311144,1382.0,high,0,0,0.0
excel,2021-05,1409,1,0.5121987286806099,0.4137686302342087,0.18523775727466288,1409.0,0.21433640880056778,1409.0,0.7118523775727467,1409.0,0.7643718949609652,1409.0,high,0,0,0.0
excel,2021-06,1426,1,0.5121987286806099,0.4221598877980365,0.17812061711079943,1426.0,0.20196353436185133,1426.0,0.6844319775596073,1426.0,0.7258064516129032,1426.0,high,0,0,0.0
excel,2021-07,1410,1,0.5121987286806099,0.40283687943262414,0.16666666666666666,1410.0,0.19574468085106383,1410.0,0.6758865248226951,1410.0,0.7283687943262411,1410.0,high,0,0,0.0
excel,2021-08,1422,1,0.5121987286806099,0.44936708860759494,0.19268635724331926,1422.0,0.22784810126582278,1422.0,0.7369901547116737,1422.0,0.7960618846694796,1422.0,high,0,0,0.0
excel,2021-09,1268,1,0.5121987286806099,0.39274447949526814,0.18690851735015773,1268.0,0.21529968454258674,1268.0,0.6498422712933754,1268.0,0.7066246056782335,1268.0,high,0,0,0.0
excel,2021-10,1175,1,0.5121987286806099,0.40595744680851065,0.17702127659574468,1175.0,0.20170212765957446,1175.0,0.6936170212765957,1175.0,0.7557446808510638,1175.0,high,0,0,0.0
excel,2021-11,1304,1,0.5121987286806099,0.4171779141104294,0.18941717791411042,1304.0,0.21549079754601227,1304.0,0.7078220858895705,1304.0,0.7638036809815951,1304.0,high,0,0,0.0
excel,2021-12,1086,1,0.5121987286806099,0.4125230202578269,0.1860036832412523,1086.0,0.20718232044198895,1086.0,0.7320441988950276,1086.0,0.7780847145488029,1086.0,high,0,0,0.0
excel,2022-01,1319,1,0.5121987286806099,0.4025777103866566,0.18423047763457165,1319.0,0.2175890826383624,1319.0,0.6884003032600455,1319.0,0.7490523123578469,1319.0,high,0,0,0.0
excel,2022-02,1321,1,0.5121987286806099,0.3762301286903861,0.15821347464042393,1321.0,0.17638152914458743,1321.0,0.6737320211960636,1321.0,0.7312641937925813,1321.0,high,0,0,0.0
excel,2022-03,1380,1,0.5121987286806099,0.3898550724637681,0.16231884057971013,1380.0,0.18985507246376812,1380.0,0.6905797101449276,1380.0,0.7369565217391304,1380.0,high,0,0,0.0
excel,2022-04,1204,1,0.5121987286806099,0.3596345514950166,0.1644518272425249,1204.0,0.1852159468438538,1204.0,0.6636212624584718,1204.0,0.7275747508305648,1204.0,high,0,0,0.0
excel,2022-05,1321,1,0.5121987286806099,0.33232399697199094,0.15821347464042393,1321.0,0.17865253595760788,1321.0,0.6381529144587433,1321.0,0.6979560938682816,1321.0,high,0,0,0.0
excel,2022-06,1349,1,0.5121987286806099,0.3810229799851742,0.18013343217197925,1349.0,0.20533728687916974,1349.0,0.6864343958487769,1349.0,0.7412898443291327,1349.0,high,0,0,0.0
excel,2022-07,1371,1,0.5121987286806099,0.3712618526622903,0.14296134208606856,1371.0,0.1699489423778264,1371.0,0.6834427425237053,1371.0,0.7315827862873815,1371.0,high,0,0,0.0
excel,2022-08,1413,1,0.5121987286806099,0.386411889596603,0.1592356687898089,1413.0,0.18400566171266808,1413.0,0.7070063694267515,1413.0,0.7650389242745931,1413.0,high,0,0,0.0
excel,2022-09,1199,1,0.5121987286806099,0.37447873227689743,0.15095913261050875,1199.0,0.18515429524603835,1199.0,0.6905754795663053,1199.0,0.7414512093411176,1199.0,high,0,0,0.0
excel,2022-10,1282,1,0.5121987286806099,0.374414976599064,0.1747269890795632,1282.0,0.1981279251170047,1282.0,0.6786271450858035,1282.0,0.7379095163806553,1282.0,high,0,0,0.0
excel,2022-11,1344,1,0.5121987286806099,0.39732142857142855,0.19270833333333334,1344.0,0.21726190476190477,1344.0,0.6875,1344.0,0.7581845238095238,1344.0,high,0,0,0.0
excel,2022-12,1068,1,0.5121987286806099,0.3904494382022472,0.16198501872659177,1068.0,0.20224719101123595,1068.0,0.7256554307116105,1068.0,0.7874531835205992,1068.0,high,1,1,0.5121987286806099
excel,2023-01,1321,1,0.5121987286806099,0.3853141559424678,0.1854655563966692,1321.0,0.21725965177895534,1321.0,0.7130961392884179,1321.0,0.7638152914458743,1321.0,high,1,1,0.5121987286806099
excel,2023-02,1116,1,0.5121987286806099,0.3736559139784946,0.17383512544802868,1116.0,0.2060931899641577,1116.0,0.696236559139785,1116.0,0.7562724014336918,1116.0,high,1,1,0.5121987286806099
excel,2023-03,1136,1,0.5121987286806099,0.4040492957746479,0.18221830985915494,1136.0,0.20862676056338028,1136.0,0.7112676056338029,1136.0,0.766725352112676,1136.0,high,1,1,0.5121987286806099
excel,2023-04,787,1,0.5121987286806099,0.35324015247776364,0.16899618805590852,787.0,0.19440914866581957,787.0,0.6581956797966964,787.0,0.7318932655654383,787.0,high,1,1,0.5121987286806099
excel,2023-05,859,1,0.5121987286806099,0.35040745052386496,0.16530849825378346,859.0,0.20023282887077998,859.0,0.6845168800931315,859.0,0.7543655413271245,859.0,high,1,1,0.5121987286806099
excel,2023-06,920,1,0.5121987286806099,0.3706521739130435,0.1673913043478261,920.0,0.18804347826086956,920.0,0.7032608695652174,920.0,0.7597826086956522,920.0,high,1,1,0.5121987286806099
excel,2023-07,837,1,0.5121987286806099,0.42054958183990443,0.1911589008363202,837.0,0.2270011947431302,837.0,0.7371565113500598,837.0,0.7945041816009558,837.0,high,1,1,0.5121987286806099
excel,2023-08,875,1,0.5121987286806099,0.3851428571428571,0.17485714285714285,875.0,0.2057142857142857,875.0,0.6857142857142857,875.0,0.7417142857142857,875.0,high,1,1,0.5121987286806099
excel,2023-09,785,1,0.5121987286806099,0.40254777070063696,0.1910828025477707,785.0,0.21146496815286625,785.0,0.7235668789808917,785.0,0.7745222929936306,785.0,high,1,1,0.5121987286806099
excel,2023-10,856,1,0.5121987286806099,0.38901869158878505,0.18808411214953272,856.0,0.2161214953271028,856.0,0.741822429906542,856.0,0.7815420560747663,856.0,high,1,1,0.5121987286806099
excel,2023-11,868,1,0.5121987286806099,0.3813364055299539,0.17626728110599077,868.0,0.19930875576036866,868.0,0.7327188940092166,868.0,0.7857142857142857,868.0,high,1,1,0.5121987286806099
excel,2023-12,621,1,0.5121987286806099,0.36231884057971014,0.17713365539452497,621.0,0.20611916264090177,621.0,0.7326892109500805,621.0,0.7793880837359098,621.0,high,1,1,0.5121987286806099
excel,2024-01,742,1,0.5121987286806099,0.4002695417789757,0.1954177897574124,742.0,0.23450134770889489,742.0,0.72911051212938,742.0,0.7722371967654986,742.0,high,1,1,0.5121987286806099
excel,2024-02,745,1,0.5121987286806099,0.3959731543624161,0.18120805369127516,745.0,0.2134228187919463,745.0,0.6966442953020134,745.0,0.7557046979865771,745.0,high,1,1,0.5121987286806099
excel,2024-03,699,1,0.5121987286806099,0.40772532188841204,0.19027181688125894,699.0,0.2088698140200286,699.0,0.6895565092989986,699.0,0.7353361945636624,699.0,high,1,1,0.5121987286806099
excel,2024-04,609,1,0.5121987286806099,0.3957307060755337,0.19540229885057472,609.0,0.2134646962233169,609.0,0.6978653530377669,609.0,0.7536945812807881,609.0,high,1,1,0.5121987286806099
excel,2024-05,648,1,0.5121987286806099,0.39969135802469136,0.1743827160493827,648.0,0.20679012345679013,648.0,0.7376543209876543,648.0,0.7808641975308642,648.0,high,1,1,0.5121987286806099
excel,2024-06,469,1,0.5121987286806099,0.40085287846481876,0.18763326226012794,469.0,0.22174840085287847,469.0,0.7249466950959488,469.0,0.7761194029850746,469.0,high,1,1,0.5121987286806099
excel,2024-07,524,1,0.5121987286806099,0.3702290076335878,0.17748091603053434,524.0,0.20610687022900764,524.0,0.7309160305343512,524.0,0.7767175572519084,524.0,high,1,1,0.5121987286806099
excel,2024-08,425,1,0.5121987286806099,0.3623529411764706,0.18823529411764706,425.0,0.20705882352941177,425.0,0.72,425.0,0.7858823529411765,425.0,high,1,1,0.5121987286806099
excel,2024-09,445,1,0.5121987286806099,0.36629213483146067,0.16404494382022472,445.0,0.1797752808988764,445.0,0.7460674157303371,445.0,0.8202247191011236,445.0,high,1,1,0.5121987286806099
excel,2024-10,400,1,0.5121987286806099,0.38,0.1725,400.0,0.1875,400.0,0.785,400.0,0.8375,400.0,high,1,1,0.5121987286806099
excel,2024-11,317,1,0.5121987286806099,0.3785488958990536,0.21451104100946372,317.0,0.23974763406940064,317.0,0.7350157728706624,317.0,0.7949526813880127,317.0,high,1,1,0.5121987286806099
excel,2024-12,303,1,0.5121987286806099,0.40924092409240925,0.2145214521452145,303.0,0.24422442244224424,303.0,0.7491749174917491,303.0,0.8283828382838284,303.0,high,1,1,0.5121987286806099
excel,2025-01,341,1,0.5121987286806099,0.39002932551319647,0.21407624633431085,341.0,0.24633431085043989,341.0,0.7067448680351907,341.0,0.7331378299120235,341.0,high,1,1,0.5121987286806099
excel,2025-02,274,1,0.5121987286806099,0.34306569343065696,0.145985401459854,274.0,0.16058394160583941,274.0,0.7116788321167883,274.0,0.7481751824817519,274.0,high,1,1,0.5121987286806099
excel,2025-03,254,1,0.5121987286806099,0.3425196850393701,0.16929133858267717,254.0,0.20866141732283464,254.0,0.6653543307086615,254.0,0.7362204724409449,254.0,high,1,1,0.5121987286806099
excel,2025-04,214,1,0.5121987286806099,0.3691588785046729,0.1822429906542056,214.0,0.20093457943925233,214.0,0.7009345794392523,214.0,0.7616822429906542,214.0,high,1,1,0.5121987286806099
excel,2025-05,166,1,0.5121987286806099,0.4397590361445783,0.25301204819277107,166.0,0.27710843373493976,166.0,0.7590361445783133,166.0,0.8253012048192772,166.0,high,1,1,0.5121987286806099
excel,2025-06,140,1,0.5121987286806099,0.32857142857142857,0.14285714285714285,140.0,0.16428571428571428,140.0,0.6785714285714286,140.0,0.7428571428571429,140.0,high,1,1,0.5121987286806099
excel,2025-07,113,1,0.5121987286806099,0.48672566371681414,0.20353982300884957,113.0,0.23008849557522124,113.0,0.7964601769911505,113.0,0.8584070796460177,113.0,high,1,1,0.5121987286806099
excel,2025-08,84,1,0.5121987286806099,0.36904761904761907,0.2261904761904762,84.0,0.2261904761904762,84.0,0.7738095238095238,84.0,0.8690476190476191,84.0,high,1,1,0.5121987286806099
excel,2025-09,89,1,0.5121987286806099,0.4044943820224719,0.2247191011235955,89.0,0.2808988764044944,89.0,0.6404494382022472,89.0,0.7415730337078652,89.0,high,1,1,0.5121987286806099
excel,2025-10,91,1,0.5121987286806099,0.3076923076923077,0.16483516483516483,91.0,0.1978021978021978,91.0,0.7582417582417582,91.0,0.8571428571428571,91.0,high,1,1,0.5121987286806099
excel,2025-11,52,1,0.5121987286806099,0.38461538461538464,0.23076923076923078,52.0,0.25,52.0,0.7692307692307693,52.0,0.8846153846153846,52.0,high,1,1,0.5121987286806099
excel,2025-12,47,1,0.5121987286806099,0.3404255319148936,0.14634146341463414,41.0,0.5,2.0,0.6444444444444445,45.0,0.7317073170731707,41.0,high,1,1,0.5121987286806099
firebase,2020-01,920,0,-0.8269317640104322,0.4315217391304348,0.1565217391304348,920.0,0.1956521739130435,920.0,0.6804347826086956,920.0,0.7456521739130435,920.0,low,0,0,-0.0
firebase,2020-02,803,0,-0.8269317640104322,0.4657534246575342,0.1855541718555417,803.0,0.2328767123287671,803.0,0.6413449564134496,803.0,0.7322540473225405,803.0,low,0,0,-0.0
firebase,2020-03,1029,0,-0.8269317640104322,0.46647230320699706,0.18950437317784258,1029.0,0.24295432458697766,1029.0,0.673469387755102,1029.0,0.7337220602526725,1029.0,low,0,0,-0.0
firebase,2020-04,1324,0,-0.8269317640104322,0.45317220543806647,0.20770392749244712,1324.0,0.24169184290030213,1324.0,0.6601208459214502,1324.0,0.729607250755287,1324.0,low,0,0,-0.0
firebase,2020-05,1420,0,-0.8269317640104322,0.46830985915492956,0.17746478873239438,1420.0,0.22464788732394367,1420.0,0.6507042253521127,1420.0,0.7295774647887324,1420.0,low,0,0,-0.0
firebase,2020-06,1351,0,-0.8269317640104322,0.45743893412287195,0.17616580310880828,1351.0,0.21761658031088082,1351.0,0.6617320503330866,1351.0,0.7468541820873427,1351.0,low,0,0,-0.0
firebase,2020-07,1217,0,-0.8269317640104322,0.46425636811832377,0.1848808545603944,1217.0,0.23171733771569433,1217.0,0.6688578471651603,1217.0,0.7411668036154478,1217.0,low,0,0,-0.0
firebase,2020-08,1193,0,-0.8269317640104322,0.4719195305951383,0.20033528918692373,1193.0,0.24979044425817268,1193.0,0.7225481978206203,1193.0,0.7971500419111484,1193.0,low,0,0,-0.0
firebase,2020-09,1009,0,-0.8269317640104322,0.45391476709613476,0.18434093161546086,1009.0,0.23389494549058473,1009.0,0.6947472745292369,1009.0,0.7611496531219029,1009.0,low,0,0,-0.0
firebase,2020-10,924,0,-0.8269317640104322,0.4512987012987013,0.18831168831168832,924.0,0.2261904761904762,924.0,0.6396103896103896,924.0,0.7283549783549783,924.0,low,0,0,-0.0
firebase,2020-11,891,0,-0.8269317640104322,0.46464646464646464,0.20763187429854096,891.0,0.24130190796857465,891.0,0.6430976430976431,891.0,0.7227833894500562,891.0,low,0,0,-0.0
firebase,2020-12,802,0,-0.8269317640104322,0.45760598503740646,0.19201995012468828,802.0,0.23316708229426433,802.0,0.7007481296758105,802.0,0.7593516209476309,802.0,low,0,0,-0.0
firebase,2021-01,1010,0,-0.8269317640104322,0.43465346534653465,0.1891089108910891,1010.0,0.2386138613861386,1010.0,0.6138613861386139,1010.0,0.7237623762376237,1010.0,low,0,0,-0.0
firebase,2021-02,894,0,-0.8269317640104322,0.4507829977628635,0.20134228187919462,894.0,0.2505592841163311,894.0,0.6599552572706935,894.0,0.7427293064876958,894.0,low,0,0,-0.0
firebase,2021-03,1097,0,-0.8269317640104322,0.4639927073837739,0.203281677301732,1097.0,0.2479489516864175,1097.0,0.6563354603463992,1097.0,0.7274384685505926,1097.0,low,0,0,-0.0
firebase,2021-04,1019,0,-0.8269317640104322,0.43473994111874387,0.16977428851815504,1019.0,0.2139352306182532,1019.0,0.6182531894013739,1019.0,0.7095191364082434,1019.0,low,0,0,-0.0
firebase,2021-05,1012,0,-0.8269317640104322,0.42391304347826086,0.19367588932806323,1012.0,0.23715415019762845,1012.0,0.6719367588932806,1012.0,0.733201581027668,1012.0,low,0,0,-0.0
firebase,2021-06,975,0,-0.8269317640104322,0.41025641025641024,0.17435897435897435,975.0,0.22666666666666666,975.0,0.6779487179487179,975.0,0.7425641025641025,975.0,low,0,0,-0.0
firebase,2021-07,928,0,-0.8269317640104322,0.45905172413793105,0.18857758620689655,928.0,0.24030172413793102,928.0,0.6896551724137931,928.0,0.7489224137931034,928.0,low,0,0,-0.0
firebase,2021-08,820,0,-0.8269317640104322,0.46463414634146344,0.20365853658536584,820.0,0.2475609756097561,820.0,0.7036585365853658,820.0,0.7695121951219512,820.0,low,0,0,-0.0
firebase,2021-09,821,0,-0.8269317640104322,0.4713763702801462,0.20219244823386115,821.0,0.25213154689403167,821.0,0.6894031668696712,821.0,0.756394640682095,821.0,low,0,0,-0.0
firebase,2021-10,781,0,-0.8269317640104322,0.47759282970550576,0.235595390524968,781.0,0.2906530089628681,781.0,0.6209987195902689,781.0,0.7323943661971831,781.0,low,0,0,-0.0
firebase,2021-11,758,0,-0.8269317640104322,0.44063324538258575,0.20580474934036938,758.0,0.2598944591029024,758.0,0.5606860158311345,758.0,0.6965699208443272,758.0,low,0,0,-0.0
firebase,2021-12,688,0,-0.8269317640104322,0.3502906976744186,0.15988372093023256,688.0,0.20930232558139536,688.0,0.5799418604651163,688.0,0.6744186046511628,688.0,low,0,0,-0.0
firebase,2022-01,764,0,-0.8269317640104322,0.42670157068062825,0.17408376963350786,764.0,0.2107329842931937,764.0,0.5903141361256544,764.0,0.6793193717277487,764.0,low,0,0,-0.0
firebase,2022-02,739,0,-0.8269317640104322,0.4059539918809202,0.17320703653585928,739.0,0.2165087956698241,739.0,0.5899864682002707,739.0,0.6955345060893099,739.0,low,0,0,-0.0
firebase,2022-03,778,0,-0.8269317640104322,0.36246786632390743,0.15809768637532134,778.0,0.19408740359897173,778.0,0.5848329048843187,778.0,0.6876606683804627,778.0,low,0,0,-0.0
firebase,2022-04,719,0,-0.8269317640104322,0.3532684283727399,0.15855354659248957,719.0,0.18219749652294853,719.0,0.5744089012517385,719.0,0.674547983310153,719.0,low,0,0,-0.0
firebase,2022-05,767,0,-0.8269317640104322,0.3428943937418514,0.16166883963494133,767.0,0.196870925684485,767.0,0.5528031290743155,767.0,0.651890482398957,767.0,low,0,0,-0.0
firebase,2022-06,804,0,-0.8269317640104322,0.3644278606965174,0.17537313432835822,804.0,0.208955223880597,804.0,0.5970149253731343,804.0,0.6902985074626866,804.0,low,0,0,-0.0
firebase,2022-07,786,0,-0.8269317640104322,0.33587786259541985,0.15139949109414758,786.0,0.1895674300254453,786.0,0.5763358778625954,786.0,0.6615776081424937,786.0,low,0,0,-0.0
firebase,2022-08,761,0,-0.8269317640104322,0.37056504599211565,0.16557161629434955,761.0,0.19053876478318002,761.0,0.6307490144546649,761.0,0.7135348226018396,761.0,low,0,0,-0.0
firebase,2022-09,706,0,-0.8269317640104322,0.35694050991501414,0.16855524079320114,706.0,0.20396600566572237,706.0,0.623229461756374,706.0,0.7011331444759207,706.0,low,0,0,-0.0
firebase,2022-10,732,0,-0.8269317640104322,0.3702185792349727,0.15846994535519127,732.0,0.20765027322404372,732.0,0.5778688524590164,732.0,0.6680327868852459,732.0,low,0,0,-0.0
firebase,2022-11,717,0,-0.8269317640104322,0.3793584379358438,0.1799163179916318,717.0,0.2217573221757322,717.0,0.596931659693166,717.0,0.6889818688981869,717.0,low,0,0,-0.0
firebase,2022-12,703,0,-0.8269317640104322,0.3627311522048364,0.16927453769559034,703.0,0.2119487908961593,703.0,0.6173541963015647,703.0,0.6941678520625889,703.0,low,1,0,-0.8269317640104322
firebase,2023-01,720,0,-0.8269317640104322,0.3458333333333333,0.14583333333333334,720.0,0.18055555555555555,720.0,0.6069444444444444,720.0,0.6902777777777778,720.0,low,1,0,-0.8269317640104322
