specification,break_month,variant,term,coef,se,pval
accepted_7d_rate,2020-09,level_only,exposure_break_post,-0.0029185733271263254,0.0025611114302924675,0.2544642569891268
accepted_7d_rate,2020-09,slope_only,exposure_break_slope,0.0004204073061259416,0.0005270812824176727,0.42509463854611607
accepted_7d_rate,2020-09,level_and_slope,exposure_break_post,-0.0030927143750022544,0.0027991538544013105,0.26921387106141037
accepted_7d_rate,2020-09,level_and_slope,exposure_break_slope,-4.069381043432707e-05,0.0006449424561125731,0.9496894159475188
accepted_7d_rate,2020-10,level_only,exposure_break_post,-0.002333839182798893,0.0025702544722839595,0.3638683298961768
accepted_7d_rate,2020-10,slope_only,exposure_break_slope,0.0003863517050690262,0.00047126785175096385,0.41232248457021103
accepted_7d_rate,2020-10,level_and_slope,exposure_break_post,-0.0012787928629187273,0.0020595516115015497,0.5346599044949654
accepted_7d_rate,2020-10,level_and_slope,exposure_break_slope,0.00022112027252491217,0.0004796489260146167,0.6447954375900594
accepted_7d_rate,2020-11,level_only,exposure_break_post,-0.0015129078822334735,0.0028378626266607854,0.5939537937535999
accepted_7d_rate,2020-11,slope_only,exposure_break_slope,0.0003403299983870017,0.00043549710556672015,0.43452331284209134
accepted_7d_rate,2020-11,level_and_slope,exposure_break_post,0.0006372379761952085,0.0018704410363985723,0.733338006344351
accepted_7d_rate,2020-11,level_and_slope,exposure_break_slope,0.0004120860868806759,0.000334295699150598,0.21768795909945693
accepted_7d_rate,2020-12,level_only,exposure_break_post,-0.0014053577179857202,0.0032614585895243786,0.6665421510070035
accepted_7d_rate,2020-12,slope_only,exposure_break_slope,0.0003033236229124356,0.00041201124266580016,0.46160759506308036
accepted_7d_rate,2020-12,level_and_slope,exposure_break_post,0.0007144392982389053,0.0027141226039794028,0.7923730806086668
accepted_7d_rate,2020-12,level_and_slope,exposure_break_slope,0.00037431893122604875,0.00029543117911923764,0.20514605860210133
accepted_7d_rate,2021-01,level_only,exposure_break_post,-0.00032559588745873283,0.0033560208766226867,0.9227117558744911
accepted_7d_rate,2021-01,slope_only,exposure_break_slope,0.00025907871267872435,0.0003936710128688453,0.5104676425175134
accepted_7d_rate,2021-01,level_and_slope,exposure_break_post,0.002662496849859599,0.002480007037784684,0.28300899572018146
accepted_7d_rate,2021-01,level_and_slope,exposure_break_slope,0.0004933679810991992,0.000251342502474487,0.04965419609796405
accepted_7d_rate,2021-02,level_only,exposure_break_post,-0.0003929837441724837,0.0026321339559917754,0.8813150733084036
accepted_7d_rate,2021-02,slope_only,exposure_break_slope,0.00022692522466614262,0.00036976997550535,0.5394182522841997
accepted_7d_rate,2021-02,level_and_slope,exposure_break_post,0.002051364718465334,0.0009367958413114578,0.028541131463070715
accepted_7d_rate,2021-02,level_and_slope,exposure_break_slope,0.0003857660633295265,0.0003292202034546461,0.24129464889285135
accepted_7d_rate,2021-03,level_only,exposure_break_post,-0.0001386125396295744,0.002639297861648189,0.9581153812545341
accepted_7d_rate,2021-03,slope_only,exposure_break_slope,0.00019959139580549032,0.0003487073577017449,0.5670679063454473
accepted_7d_rate,2021-03,level_and_slope,exposure_break_post,0.0021416588778338836,0.001764519425199371,0.22484895763663604
accepted_7d_rate,2021-03,level_and_slope,exposure_break_slope,0.00034656755101948003,0.00034483860920262734,0.3148902188726592
accepted_7d_rate,2021-04,level_only,exposure_break_post,0.0006423012612471293,0.0028515018890565057,0.8217846686499495
accepted_7d_rate,2021-04,slope_only,exposure_break_slope,0.00017179150941520573,0.00033422139693547624,0.6072484106514202
accepted_7d_rate,2021-04,level_and_slope,exposure_break_post,0.002948051781804549,0.0018857342037281164,0.11797163835221532
accepted_7d_rate,2021-04,level_and_slope,exposure_break_slope,0.0003476846711308314,0.0003053624509216486,0.2548714161147657
accepted_7d_rate,2021-05,level_only,exposure_break_post,0.0010625919935406155,0.0027593569461722344,0.7001730920748636
accepted_7d_rate,2021-05,slope_only,exposure_break_slope,0.00014667706967736726,0.0003221072090627098,0.6488450619540059
accepted_7d_rate,2021-05,level_and_slope,exposure_break_post,0.0031597833966779255,0.0016644144140290152,0.05763873796257676
accepted_7d_rate,2021-05,level_and_slope,exposure_break_slope,0.00031317890091047237,0.00029433898360195217,0.2873252791741684
accepted_7d_rate,2021-06,level_only,exposure_break_post,9.31207999889294e-05,0.0023241166016711016,0.9680395667391573
accepted_7d_rate,2021-06,slope_only,exposure_break_slope,0.00013346352519440544,0.00030942379863722804,0.6662290081897484
accepted_7d_rate,2021-06,level_and_slope,exposure_break_post,0.0014191479509777563,0.0013780418172210757,0.30309010608889553
accepted_7d_rate,2021-06,level_and_slope,exposure_break_slope,0.00019918861976819352,0.00030970888066194794,0.5201281284425316
accepted_7d_rate,2021-07,level_only,exposure_break_post,0.0009772272400534441,0.002346516358746144,0.6770743551689845
accepted_7d_rate,2021-07,slope_only,exposure_break_slope,0.00011734232795135866,0.00029762509023211495,0.6933874551592019
accepted_7d_rate,2021-07,level_and_slope,exposure_break_post,0.0023799635270900874,0.002003910708498926,0.23496759831082337
accepted_7d_rate,2021-07,level_and_slope,exposure_break_slope,0.00021427575030568004,0.00031156246475143296,0.49161292595009143
accepted_7d_rate,2021-08,level_only,exposure_break_post,0.0006438326448512242,0.002149733388572569,0.7645630097715754
accepted_7d_rate,2021-08,slope_only,exposure_break_slope,0.00010605821852657984,0.0002875185155676673,0.7122213492757445
accepted_7d_rate,2021-08,level_and_slope,exposure_break_post,0.0016916653344057724,0.0017952012323546624,0.34602560729985354
accepted_7d_rate,2021-08,level_and_slope,exposure_break_slope,0.0001660629154051985,0.00029961750635217976,0.5794079636637168
accepted_7d_rate,2021-09,level_only,exposure_break_post,0.00015250106446873572,0.002111309336667974,0.942418422023201
accepted_7d_rate,2021-09,slope_only,exposure_break_slope,9.933176369914222e-05,0.00027875838232084245,0.7215886385482113
accepted_7d_rate,2021-09,level_and_slope,exposure_break_post,0.0009104210194795744,0.0019268551707633203,0.6365766260765897
accepted_7d_rate,2021-09,level_and_slope,exposure_break_slope,0.00012717914754525658,0.00029228162226670624,0.6634714330675686
accepted_7d_rate,2021-10,level_only,exposure_break_post,-5.938388996391705e-05,0.0018681134428765738,0.9746409884144395
accepted_7d_rate,2021-10,slope_only,exposure_break_slope,9.487902526011431e-05,0.00027094154200440844,0.7262016320335999
accepted_7d_rate,2021-10,level_and_slope,exposure_break_post,0.0005440064614923095,0.0017693141662881585,0.7584876179975457
accepted_7d_rate,2021-10,level_and_slope,exposure_break_slope,0.00010913151220006701,0.00028466391806061857,0.7014456887909559
accepted_7d_rate,2021-11,level_only,exposure_break_post,0.0010509008523116687,0.002063485396974063,0.6105529147561289
accepted_7d_rate,2021-11,slope_only,exposure_break_slope,8.643868350762733e-05,0.0002637603385238628,0.7431258301083815
accepted_7d_rate,2021-11,level_and_slope,exposure_break_post,0.0016708347666150088,0.0021983880107019262,0.44723830399983244
accepted_7d_rate,2021-11,level_and_slope,exposure_break_slope,0.00012352576363883544,0.0002787318444091011,0.6576423297468386
accepted_7d_rate,2021-12,level_only,exposure_break_post,0.0016091797451772993,0.0022712290323036646,0.47863099227665773
accepted_7d_rate,2021-12,slope_only,exposure_break_slope,7.6881434579426e-05,0.00025687100066181895,0.7647113206727391
accepted_7d_rate,2021-12,level_and_slope,exposure_break_post,0.002125576867312944,0.002541949074004567,0.40304260827549265
accepted_7d_rate,2021-12,level_and_slope,exposure_break_slope,0.00011627115030771727,0.00027293812996246085,0.670109162341763
accepted_7d_rate,2022-01,level_only,exposure_break_post,0.0020821665759499703,0.0024016294310840267,0.3859525364765757
accepted_7d_rate,2022-01,slope_only,exposure_break_slope,6.658152361360051e-05,0.000251799485648036,0.7914541490398478
accepted_7d_rate,2022-01,level_and_slope,exposure_break_post,0.002477160083280096,0.0025595662792613065,0.33314195350646825
accepted_7d_rate,2022-01,level_and_slope,exposure_break_slope,0.0001040053407872832,0.0002610508578742521,0.6903277944241821
accepted_7d_rate,2022-02,level_only,exposure_break_post,0.0016624429274193424,0.00265001455428613,0.5304406430735442
accepted_7d_rate,2022-02,slope_only,exposure_break_slope,5.895760380420386e-05,0.0002493649197761499,0.813098223342688
accepted_7d_rate,2022-02,level_and_slope,exposure_break_post,0.0019017050579276805,0.002661154263915498,0.4748459738514812
accepted_7d_rate,2022-02,level_and_slope,exposure_break_slope,8.057743201175064e-05,0.00025103768326608267,0.7482274900797679
accepted_7d_rate,2022-03,level_only,exposure_break_post,0.002247354205950955,0.0031867962986741718,0.48068081095037607
accepted_7d_rate,2022-03,slope_only,exposure_break_slope,4.9843624425736897e-05,0.0002487977902781969,0.841216330957568
accepted_7d_rate,2022-03,level_and_slope,exposure_break_post,0.002399321221444976,0.003155167926399174,0.44699061294155096
accepted_7d_rate,2022-03,level_and_slope,exposure_break_slope,6.941205864757958e-05,0.0002467710495401791,0.7784947233762128
accepted_7d_rate,2022-04,level_only,exposure_break_post,0.0023715841319889913,0.002967930998956926,0.42424991985981775
accepted_7d_rate,2022-04,slope_only,exposure_break_slope,4.088861673133876e-05,0.000250730474880597,0.8704570453856342
accepted_7d_rate,2022-04,level_and_slope,exposure_break_post,0.0024371575915761432,0.002894811479090333,0.3998408735616713
accepted_7d_rate,2022-04,level_and_slope,exposure_break_slope,5.2110936675213894e-05,0.0002463810807178114,0.8324928947216576
accepted_7d_rate,2022-05,level_only,exposure_break_post,0.0019171290339399395,0.002897411497735878,0.5081830076391944
accepted_7d_rate,2022-05,slope_only,exposure_break_slope,3.39440612213541e-05,0.0002534880175541558,0.8934753623411661
accepted_7d_rate,2022-05,level_and_slope,exposure_break_post,0.0019338364881977682,0.0028699945641641653,0.5004309087488974
accepted_7d_rate,2022-05,level_and_slope,exposure_break_slope,3.710497829722181e-05,0.0002511551918921176,0.8825501300412734
accepted_7d_rate,2022-06,level_only,exposure_break_post,0.0006828808308941366,0.0028117022766890117,0.8081053627414492
accepted_7d_rate,2022-06,slope_only,exposure_break_slope,3.170431697590411e-05,0.00025861050521600997,0.9024279300890388
accepted_7d_rate,2022-06,level_and_slope,exposure_break_post,0.0006682268772778823,0.0028594024929190272,0.8152220923614503
accepted_7d_rate,2022-06,level_and_slope,exposure_break_slope,3.0539159059406176e-05,0.000260219615332986,0.9065754350407957
accepted_7d_rate,2022-07,level_only,exposure_break_post,0.0004962289200066111,0.002337400921129705,0.8318734278183791
accepted_7d_rate,2022-07,slope_only,exposure_break_slope,3.0312547470566044e-05,0.00026192383707947177,0.9078662213813647
accepted_7d_rate,2022-07,level_and_slope,exposure_break_post,0.00045854350097644723,0.002376062191967793,0.8469709993712908
accepted_7d_rate,2022-07,level_and_slope,exposure_break_slope,2.8052494333566582e-05,0.0002636764001607771,0.9152730408683478
accepted_7d_rate,2022-08,level_only,exposure_break_post,-0.00034861668026539626,0.002630703194028606,0.8945742395737492
accepted_7d_rate,2022-08,slope_only,exposure_break_slope,3.222763513604321e-05,0.000263977306673898,0.9028318043282999
accepted_7d_rate,2022-08,level_and_slope,exposure_break_post,-0.0004276011641201865,0.002552530262945096,0.8669605131622106
accepted_7d_rate,2022-08,level_and_slope,exposure_break_slope,3.575491913589221e-05,0.00026311270309230337,0.8919066367861023
accepted_7d_rate,2022-09,level_only,exposure_break_post,-0.0002809653669111317,0.0028569448489106624,0.9216585894936425
accepted_7d_rate,2022-09,slope_only,exposure_break_slope,3.4181066051785965e-05,0.0002648573715916409,0.8973144337955135
accepted_7d_rate,2022-09,level_and_slope,exposure_break_post,-0.00039977732632408324,0.0025751770385517548,0.8766300202971782
accepted_7d_rate,2022-09,level_and_slope,exposure_break_slope,3.8860345189230204e-05,0.000257046745163407,0.879833670618898
accepted_7d_rate,2022-10,level_only,exposure_break_post,-0.0011412808228289568,0.0027877699052548713,0.6822546085288073
accepted_7d_rate,2022-10,slope_only,exposure_break_slope,3.9846955450141806e-05,0.0002663077790615482,0.8810585454108967
accepted_7d_rate,2022-10,level_and_slope,exposure_break_post,-0.0013696535289255704,0.00236283324499115,0.5621400376296988
accepted_7d_rate,2022-10,level_and_slope,exposure_break_slope,6.032902366638879e-05,0.000255531575353747,0.8133610903213258
accepted_7d_rate,2022-11,level_only,exposure_break_post,0.000620505704970374,0.0023074668380525802,0.7879973414408687
accepted_7d_rate,2022-11,slope_only,exposure_break_slope,3.892564393136744e-05,0.00027211913332353383,0.8862535896530523
accepted_7d_rate,2022-11,level_and_slope,exposure_break_post,0.00048643137702838454,0.0021383766911627854,0.8200529018320415
accepted_7d_rate,2022-11,level_and_slope,exposure_break_slope,3.0017194592532694e-05,0.000275005076870059,0.9130823913839432
accepted_7d_rate,2022-12,level_only,exposure_break_post,0.00030822448426973126,0.0021587962190383557,0.886467020641
accepted_7d_rate,2022-12,slope_only,exposure_break_slope,3.948038468795577e-05,0.00027916062831556107,0.8875339429305958
accepted_7d_rate,2022-12,level_and_slope,exposure_break_post,0.0001192997500445754,0.0018484354680890686,0.9485395150653259
accepted_7d_rate,2022-12,level_and_slope,exposure_break_slope,3.686486993085104e-05,0.00028293108962711914,0.896332019039991
